73	4027894.83338  307001.06920 4919512.05139	18.87915
74	4027894.77472  307001.05293 4919511.98141	18.78705
75	4027894.72775  307001.04343 4919511.90453	18.69939
76	4027894.67725  307001.03150 4919511.83933	18.61696
77	4027894.61806  307001.01615 4919511.75014	18.51143
78	4027894.56945  307000.99988 4919511.67369	18.42215
79	4027894.53891  307000.99239 4919511.60521	18.35240
80	4027894.50237  307000.97870 4919511.55071	18.28719
81	4027894.46342  307000.96727 4919511.50315	18.22526
82	4027894.41836  307000.95830 4919511.43952	18.14825
83	4027894.38906  307000.95547 4919511.40402	18.10256
84	4027894.34406  307000.94971 4919511.34505	18.02917
85	4027894.31729  307000.94603 4919511.30711	17.98354
86	4027894.28403  307000.94169 4919511.27466	17.93690
87	4027894.25744  307000.94050 4919511.23794	17.89253
88	4027894.22042  307000.93743 4919511.19088	17.83337
89	4027894.19771  307000.93280 4919511.15667	17.79311
90	4027894.16089  307000.92353 4919511.10205	17.72822
91	4027894.14012  307000.91744 4919511.06837	17.68956
92	4027894.11513  307000.91633 4919511.03299	17.64730
93	4027894.08323  307000.91776 4919510.99208	17.59659
94	4027894.03694  307000.90859 4919510.94219	17.52809
95	4027893.98624  307000.89626 4919510.89385	17.45706
96	4027893.94133  307000.88850 4919510.85503	17.39725
97	4027893.90736  307000.88549 4919510.81997	17.34848
98	4027893.86979  307000.87898 4919510.78215	17.29480
99	4027893.82517  307000.86491 4919510.73703	17.23016
100	4027893.76757  307000.84508 4919510.68590	17.15134
101	4027893.70873  307000.82690 4919510.62729	17.06675
102	4027893.66378  307000.80856 4919510.58463	17.00305
103	4027893.61195  307000.78962 4919510.53835	16.93183
104	4027893.56275  307000.77399 4919510.48782	16.86002
105	4027893.51913  307000.76283 4919510.44767	16.79984
106	4027893.47558  307000.75734 4919510.40811	16.74078
107	4027893.43439  307000.74625 4919510.36356	16.67937
108	4027893.37992  307000.72787 4919510.30063	16.59502
109	4027893.32265  307000.71101 4919510.25226	16.51870
110	4027893.27717  307000.69717 4919510.20945	16.45506
111	4027893.23541  307000.68862 4919510.17029	16.39721
112	4027893.19662  307000.68108 4919510.13567	16.34470
113	4027893.15467  307000.66965 4919510.08766	16.28038
114	4027893.11253  307000.65534 4919510.04590	16.21983
115	4027893.06699  307000.64142 4919510.00156	16.15510
116	4027893.02845  307000.63011 4919509.95832	16.09650
117	4027892.99351  307000.62226 4919509.91626	16.04172
118	4027892.95174  307000.61335 4919509.87508	15.98246
119	4027892.91912  307000.60798 4919509.83812	15.93310
120	4027892.88719  307000.60286 4919509.80429	15.88639
121	4027892.84253  307000.59030 4919509.75147	15.81672
122	4027892.81509  307000.58654 4919509.72592	15.77905
123	4027892.78892  307000.58279 4919509.69998	15.74203
124	4027892.76308  307000.58316 4919509.67574	15.70688
125	4027892.73570  307000.58241 4919509.65441	15.67244
126	4027892.71866  307000.58446 4919509.62952	15.64344
127	4027892.69830  307000.58513 4919509.60490	15.61205
128	4027892.67699  307000.58556 4919509.58125	15.58060
129	4027892.65232  307000.58336 4919509.54992	15.54122
130	4027892.63366  307000.58293 4919509.52571	15.51122
131	4027892.60939  307000.57896 4919509.49046	15.46927
132	4027892.58346  307000.57742 4919509.46045	15.42994
133	4027892.55965  307000.57726 4919509.43212	15.39346
134	4027892.53271  307000.57508 4919509.39735	15.35010
135	4027892.50747  307000.57441 4919509.36780	15.31169
136	4027892.48771  307000.57409 4919509.34186	15.27976
137	4027892.46845  307000.57224 4919509.31706	15.24877
138	4027892.44768  307000.57139 4919509.29500	15.21866
139	4027892.42636  307000.56984 4919509.26976	15.18591
140	4027892.40599  307000.57211 4919509.24440	15.15424
141	4027892.38751  307000.57475 4919509.22246	15.12629
142	4027892.37030  307000.57689 4919509.20186	15.10011
143	4027892.34682  307000.57563 4919509.17316	15.06351
144	4027892.32096  307000.57239 4919509.14202	15.02329
145	4027892.30597  307000.57346 4919509.11957	14.99738
146	4027892.28909  307000.57454 4919509.09165	14.96641
147	4027892.26971  307000.57175 4919509.06548	14.93434
148	4027892.25185  307000.57248 4919509.03502	14.90092
149	4027892.22964  307000.57380 4919509.00520	14.86482
150	4027892.21328  307000.57581 4919508.98015	14.83630
151	4027892.19735  307000.57793 4919508.95398	14.80735
152	4027892.18058  307000.58000 4919508.92601	14.77659
153	4027892.17498  307000.58789 4919508.90809	14.76146
154	4027892.16993  307000.58827 4919508.89125	14.74655
155	4027892.16602  307000.59354 4919508.87790	14.73541
156	4027892.15798  307000.59445 4919508.85304	14.71303
157	4027892.15042  307000.59658 4919508.83634	14.69660
158	4027892.14407  307000.60029 4919508.81262	14.67659
159	4027892.13317  307000.59933 4919508.78724	14.65156
160	4027892.13050  307000.60394 4919508.77158	14.63975
161	4027892.12535  307000.60748 4919508.75170	14.62319
162	4027892.12144  307000.61177 4919508.73521	14.60989
163	4027892.11632  307000.61633 4919508.71712	14.59469
164	4027892.11303  307000.61728 4919508.70038	14.58128
165	4027892.10712  307000.62043 4919508.68025	14.56399
166	4027892.10170  307000.62093 4919508.65632	14.54422
167	4027892.09543  307000.62550 4919508.63392	14.52536
168	4027892.09294  307000.63207 4919508.61674	14.51301
169	4027892.08980  307000.63931 4919508.59708	14.49864
170	4027892.08863  307000.64488 4919508.57741	14.48553
171	4027892.08645  307000.65132 4919508.56096	14.47392
172	4027892.07925  307000.65415 4919508.53871	14.45431
173	4027892.07560  307000.65940 4919508.51953	14.43969
174	4027892.06368  307000.66448 4919508.48987	14.41202
175	4027892.05735  307000.67197 4919508.46651	14.39299
176	4027892.05027  307000.68050 4919508.44056	14.37186
177	4027892.04510  307000.68595 4919508.41463	14.35178
178	4027892.03584  307000.69366 4919508.39268	14.33156
179	4027892.02697  307000.69973 4919508.36670	14.30881
180	4027892.02561  307000.70906 4919508.34993	14.29812
181	4027892.01943  307000.71868 4919508.32809	14.28059
182	4027892.01719  307000.73111 4919508.30983	14.26873
183	4027892.01773  307000.74151 4919508.29430	14.26047
184	4027892.01800  307000.75601 4919508.27325	14.24902
185	4027892.01506  307000.76443 4919508.25740	14.23773
186	4027892.01810  307000.77631 4919508.24205	14.23172
187	4027892.01474  307000.78791 4919508.22522	14.21995
188	4027892.01811  307000.80345 4919508.20860	14.21396
189	4027892.01757  307000.81320 4919508.19400	14.20552
190	4027892.02066  307000.82530 4919508.17335	14.19628
191	4027892.01590  307000.83575 4919508.15227	14.18066
192	4027892.01751  307000.84691 4919508.13700	14.17368
193	4027892.01626  307000.85906 4919508.11961	14.16335
194	4027892.01789  307000.87077 4919508.10741	14.15848
195	4027892.01883  307000.88192 4919508.09016	14.14980
196	4027892.02289  307000.89556 4919508.07570	14.14565
197	4027892.02269  307000.90872 4919508.05543	14.13453
198	4027892.02796  307000.92253 4919508.05213	14.13848
199	4027892.02454  307000.93190 4919508.04512	14.13285
200	4027892.02074  307000.93879 4919508.03440	14.12419
201	4027892.02227  307000.95052 4919508.02994	14.12430
202	4027892.01836  307000.95745 4919508.01679	14.11404
203	4027892.01555  307000.96479 4919508.00637	14.10642
204	4027892.01678  307000.97871 4919507.99513	14.10237
205	4027892.02329  307000.99188 4919507.98921	14.10559
206	4027892.01561  307000.99583 4919507.97600	14.09201
207	4027892.00636  307001.00417 4919507.95803	14.07492
208	4027891.99602  307001.01251 4919507.94180	14.05813
209	4027891.99345  307001.01981 4919507.92933	14.04944
210	4027891.98960  307001.02425 4919507.91341	14.03716
211	4027891.98659  307001.03007 4919507.89853	14.02641
212	4027891.98520  307001.03889 4919507.88344	14.01725
213	4027891.98623  307001.04584 4919507.87089	14.01123
214	4027891.98688  307001.05285 4919507.85574	14.00332
215	4027891.98538  307001.05938 4919507.83971	13.99315
216	4027891.98137  307001.06574 4919507.82312	13.98071
217	4027891.98193  307001.07236 4919507.81015	13.97408
218	4027891.97888  307001.07869 4919507.79486	13.96321
219	4027891.98007  307001.08642 4919507.78184	13.95722
220	4027891.97989  307001.09545 4919507.76731	13.94948
221	4027891.97393  307001.10592 4919507.74294	13.93144
222	4027891.96865  307001.11702 4919507.71800	13.91370
223	4027891.95708  307001.12512 4919507.69044	13.88904
224	4027891.95250  307001.13591 4919507.66472	13.87136
225	4027891.94443  307001.14615 4919507.63746	13.84999
226	4027891.93356  307001.15345 4919507.61033	13.82609
227	4027891.92525  307001.16429 4919507.58390	13.80522
228	4027891.91697  307001.17439 4919507.55768	13.78440
229	4027891.91319  307001.18402 4919507.53197	13.76730
230	4027891.90732  307001.19785 4919507.50403	13.74800
231	4027891.89996  307001.20951 4919507.47749	13.72807
232	4027891.89113  307001.22345 4919507.44739	13.70526
233	4027891.88605  307001.23701 4919507.42002	13.68700
234	4027891.87660  307001.24925 4919507.39044	13.66382
235	4027891.86847  307001.26294 4919507.35934	13.64104
236	4027891.85972  307001.27243 4919507.32802	13.61694
237	4027891.85328  307001.28360 4919507.29897	13.59634
238	4027891.84158  307001.29294 4919507.26670	13.56944
239	4027891.82985  307001.30383 4919507.23472	13.54301
240	4027891.82256  307001.31624 4919507.20294	13.52047
241	4027891.81387  307001.32810 4919507.17105	13.49673
242	4027891.80628  307001.34027 4919507.13892	13.47380
243	4027891.79777  307001.35233 4919507.10626	13.44988
244	4027891.78563  307001.36328 4919507.07183	13.42191
245	4027891.77737  307001.37439 4919507.03893	13.39796
246	4027891.76894  307001.38602 4919507.00760	13.37497
247	4027891.76276  307001.40093 4919506.97319	13.35259
248	4027891.75402  307001.41561 4919506.93860	13.32813
249	4027891.74482  307001.42826 4919506.90257	13.30212
250	4027891.73390  307001.44025 4919506.86546	13.27406
251	4027891.72504  307001.45403 4919506.82894	13.24839
252	4027891.71514  307001.46935 4919506.79201	13.22205
253	4027891.70320  307001.48273 4919506.75347	13.19284
254	4027891.69215  307001.49482 4919506.71571	13.16460
255	4027891.68086  307001.50743 4919506.67817	13.13647
256	4027891.67150  307001.51850 4919506.64153	13.11013
257	4027891.66093  307001.53190 4919506.60353	13.08260
258	4027891.65136  307001.54494 4919506.56475	13.05542
259	4027891.64159  307001.55836 4919506.52803	13.02941
260	4027891.62923  307001.56945 4919506.49181	13.00123
261	4027891.62049  307001.58394 4919506.45226	12.97480
262	4027891.61009  307001.59723 4919506.41460	12.94794
263	4027891.60291  307001.60974 4919506.37954	12.92504
264	4027891.59416  307001.62357 4919506.34188	12.89977
265	4027891.58344  307001.63856 4919506.30209	12.87207
266	4027891.57371  307001.65173 4919506.26414	12.84589
267	4027891.56125  307001.66333 4919506.22585	12.81706
268	4027891.55241  307001.67788 4919506.18337	12.78952
269	4027891.53779  307001.69404 4919506.13414	12.75408
270	4027891.52943  307001.71220 4919506.08713	12.72546
271	4027891.51876  307001.72878 4919506.04029	12.69486
272	4027891.50622  307001.74244 4919505.99624	12.66375
273	4027891.49439  307001.75477 4919505.95535	12.63472
274	4027891.48295  307001.76954 4919505.90906	12.60373
275	4027891.47305  307001.78096 4919505.86941	12.57690
276	4027891.46393  307001.79520 4919505.82786	12.55045
277	4027891.45239  307001.80857 4919505.78529	12.52138
278	4027891.43823  307001.82242 4919505.73843	12.48811
279	4027891.42493  307001.83742 4919505.69715	12.45891
280	4027891.41679  307001.85226 4919505.66135	12.43688
281	4027891.40748  307001.86739 4919505.62335	12.41289
282	4027891.39882  307001.88230 4919505.58570	12.38966
283	4027891.39087  307001.89739 4919505.54855	12.36739
284	4027891.37954  307001.90930 4919505.51450	12.34331
285	4027891.36788  307001.92392 4919505.47424	12.31646
286	4027891.35994  307001.93786 4919505.43918	12.29528
287	4027891.34699  307001.95229 4919505.40165	12.26895
288	4027891.33986  307001.96759 4919505.36791	12.24963
289	4027891.33130  307001.98121 4919505.33543	12.22944
290	4027891.32141  307001.99462 4919505.29989	12.20662
291	4027891.31174  307002.00725 4919505.26874	12.18609
292	4027891.30113  307002.01946 4919505.23408	12.16297
293	4027891.29035  307002.03365 4919505.20432	12.14279
294	4027891.28109  307002.04795 4919505.17073	12.12202
295	4027891.27204  307002.06457 4919505.13371	12.10041
296	4027891.26160  307002.08048 4919505.09339	12.07591
297	4027891.24801  307002.09606 4919505.04729	12.04596
298	4027891.23676  307002.11042 4919504.99996	12.01713
299	4027891.22455  307002.12402 4919504.95484	11.98854
300	4027891.21182  307002.13938 4919504.91172	11.96111
301	4027891.20124  307002.15511 4919504.86611	11.93448
302	4027891.19023  307002.17029 4919504.82208	11.90825
303	4027891.18011  307002.18763 4919504.77835	11.88365
304	4027891.16631  307002.20233 4919504.73504	11.85559
305	4027891.15476  307002.21760 4919504.69070	11.82920
306	4027891.14480  307002.23195 4919504.64767	11.80461
307	4027891.13300  307002.24832 4919504.60068	11.77736
308	4027891.12075  307002.26320 4919504.55735	11.75116
309	4027891.10776  307002.27622 4919504.51603	11.72486
310	4027891.09721  307002.28920 4919504.47699	11.70177
311	4027891.08482  307002.30289 4919504.43800	11.67748
312	4027891.07608  307002.31675 4919504.40351	11.65847
313	4027891.06704  307002.32898 4919504.36740	11.63807
314	4027891.05954  307002.34196 4919504.33625	11.62154
315	4027891.05181  307002.35566 4919504.29905	11.60237
316	4027891.04290  307002.36942 4919504.26447	11.58353
317	4027891.03222  307002.38196 4919504.23141	11.56360
318	4027891.02424  307002.39481 4919504.19441	11.54435
319	4027891.01593  307002.40771 4919504.16114	11.52661
320	4027891.00553  307002.42165 4919504.12196	11.50492
321	4027890.99416  307002.43319 4919504.08300	11.48186
322	4027890.98377  307002.44427 4919504.05126	11.46275
323	4027890.98296  307002.45362 4919504.02380	11.45309
324	4027890.98159  307002.46718 4919503.99400	11.44335
325	4027890.97769  307002.47919 4919503.96662	11.43213
326	4027890.97079  307002.49169 4919503.93619	11.41727
327	4027890.96731  307002.50188 4919503.91008	11.40648
328	4027890.96406  307002.51279 4919503.88284	11.39570
329	4027890.96061  307002.52610 4919503.85678	11.38609
330	4027890.95946  307002.53830 4919503.83046	11.37803
331	4027890.95472  307002.54978 4919503.80472	11.36701
332	4027890.94890  307002.56182 4919503.77413	11.35330
333	4027890.94409  307002.57212 4919503.74974	11.34252
334	4027890.93899  307002.58546 4919503.72262	11.33143
335	4027890.93385  307002.59659 4919503.69729	11.32037
336	4027890.92923  307002.60849 4919503.67540	11.31148
337	4027890.92290  307002.62020 4919503.65104	11.30012
338	4027890.91803  307002.63094 4919503.62443	11.28882
339	4027890.91296  307002.64088 4919503.60353	11.27943
340	4027890.90960  307002.65332 4919503.58186	11.27209
341	4027890.90228  307002.66509 4919503.55717	11.26000
342	4027890.89600  307002.67695 4919503.53287	11.24904
343	4027890.88625  307002.68715 4919503.51534	11.23730
344	4027890.87985  307002.69979 4919503.49312	11.22743
345	4027890.87407  307002.71084 4919503.47111	11.21767
346	4027890.86730  307002.72241 4919503.45091	11.20801
347	4027890.86308  307002.73601 4919503.42747	11.20000
348	4027890.85724  307002.74699 4919503.40872	11.19159
349	4027890.85339  307002.75753 4919503.39253	11.18573
350	4027890.84540  307002.76619 4919503.37325	11.17453
351	4027890.83830  307002.77652 4919503.35638	11.16565
352	4027890.83258  307002.78741 4919503.33474	11.15633
353	4027890.82563  307002.79736 4919503.31429	11.14614
354	4027890.81223  307002.80628 4919503.29419	11.13026
355	4027890.80088  307002.81400 4919503.27827	11.11732
356	4027890.78812  307002.82119 4919503.26221	11.10296
357	4027890.77744  307002.82836 4919503.24698	11.09070
358	4027890.76720  307002.83743 4919503.22809	11.07815
359	4027890.75682  307002.84632 4919503.21271	11.06677
360	4027890.74557  307002.85591 4919503.19531	11.05417
361	4027890.73511  307002.86640 4919503.18154	11.04397
362	4027890.72463  307002.87748 4919503.16488	11.03292
363	4027890.71323  307002.88653 4919503.14979	11.02095
364	4027890.70072  307002.89371 4919503.13743	11.00839
365	4027890.68716  307002.90192 4919503.12172	10.99408
366	4027890.67443  307002.90977 4919503.10649	10.98057
367	4027890.66267  307002.91852 4919503.09430	10.96935
368	4027890.64887  307002.92720 4919503.07884	10.95519
369	4027890.63742  307002.93443 4919503.06449	10.94292
370	4027890.62638  307002.94211 4919503.05574	10.93324
371	4027890.61358  307002.94875 4919503.04204	10.91988
372	4027890.60180  307002.95667 4919503.03097	10.90884
373	4027890.59056  307002.96348 4919503.02087	10.89822
374	4027890.57944  307002.97145 4919503.01002	10.88788
375	4027890.56601  307002.97741 4919503.00119	10.87556
376	4027890.55418  307002.98456 4919502.98938	10.86399
377	4027890.54090  307002.99243 4919502.98051	10.85256
378	4027890.53007  307003.00071 4919502.97289	10.84382
379	4027890.51676  307003.00649 4919502.96540	10.83208
380	4027890.50399  307003.01385 4919502.95627	10.82083
381	4027890.49174  307003.02080 4919502.94954	10.81074
382	4027890.47702  307003.02917 4919502.93931	10.79787
383	4027890.46326  307003.03517 4919502.93100	10.78558
384	4027890.45053  307003.04233 4919502.92221	10.77447
385	4027890.43632  307003.05041 4919502.91321	10.76242
386	4027890.42106  307003.05592 4919502.90478	10.74868
387	4027890.40825  307003.06343 4919502.89793	10.73839
388	4027890.39186  307003.06856 4919502.89321	10.72490
389	4027890.37811  307003.07461 4919502.89015	10.71461
390	4027890.36431  307003.07928 4919502.88432	10.70275
391	4027890.35101  307003.08600 4919502.88076	10.69296
392	4027890.33919  307003.09400 4919502.87727	10.68497
393	4027890.32656  307003.10011 4919502.87182	10.67484
394	4027890.31441  307003.10750 4919502.86593	10.66549
395	4027890.29918  307003.11357 4919502.86447	10.65462
396	4027890.28462  307003.11982 4919502.85909	10.64299
397	4027890.26951  307003.12634 4919502.85761	10.63242
398	4027890.25620  307003.13424 4919502.85553	10.62372
399	4027890.24285  307003.14156 4919502.85175	10.61417
400	4027890.22554  307003.14712 4919502.84797	10.60058
401	4027890.21090  307003.15104 4919502.84622	10.58930
402	4027890.19794  307003.15507 4919502.84649	10.58020
403	4027890.18268  307003.16051 4919502.84243	10.56822
404	4027890.16696  307003.16562 4919502.84132	10.55678
405	4027890.15133  307003.17087 4919502.83906	10.54509
406	4027890.13434  307003.17658 4919502.83732	10.53264
407	4027890.12030  307003.18117 4919502.83783	10.52303
408	4027890.10566  307003.18687 4919502.83786	10.51321
409	4027890.08881  307003.19225 4919502.83926	10.50192
410	4027890.07304  307003.19702 4919502.83906	10.49072
411	4027890.05627  307003.20171 4919502.83668	10.47788
412	4027890.04003  307003.20614 4919502.83862	10.46694
413	4027890.02265  307003.21011 4919502.83845	10.45412
414	4027890.00563  307003.21505 4919502.83794	10.44190
415	4027889.98860  307003.21934 4919502.83840	10.42976
416	4027889.97145  307003.22306 4919502.84044	10.41786
417	4027889.95478  307003.22720 4919502.84171	10.40628
418	4027889.93809  307003.23137 4919502.84491	10.39542
419	4027889.92052  307003.23644 4919502.84636	10.38360
420	4027889.90142  307003.23941 4919502.84654	10.36916
421	4027889.88194  307003.24218 4919502.84902	10.35519
422	4027889.86410  307003.24594 4919502.85182	10.34313
423	4027889.84730  307003.25058 4919502.85379	10.33202
424	4027889.83037  307003.25505 4919502.85687	10.32115
425	4027889.81363  307003.25828 4919502.85975	10.30985
426	4027889.79566  307003.26131 4919502.86217	10.29730
427	4027889.77894  307003.26427 4919502.86784	10.28698
428	4027889.76053  307003.26868 4919502.86805	10.27387
429	4027889.74351  307003.27091 4919502.87250	10.26257
430	4027889.72605  307003.27437 4919502.87663	10.25133
431	4027889.70961  307003.27778 4919502.88153	10.24122
432	4027889.69193  307003.28045 4919502.88383	10.22881
433	4027889.67541  307003.28464 4919502.88640	10.21813
434	4027889.65767  307003.28609 4919502.89128	10.20615
435	4027889.64070  307003.28999 4919502.89651	10.19602
436	4027889.62300  307003.29181 4919502.90024	10.18383
437	4027889.60503  307003.29338 4919502.90683	10.17242
438	4027889.58758  307003.29585 4919502.91118	10.16100
439	4027889.57013  307003.29698 4919502.91532	10.14892
440	4027889.55371  307003.29758 4919502.92020	10.13774
441	4027889.53428  307003.29899 4919502.92619	10.12493
442	4027889.51647  307003.30073 4919502.93503	10.11469
443	4027889.49771  307003.30229 4919502.94206	10.10295
444	4027889.47885  307003.30446 4919502.95000	10.09176
445	4027889.46099  307003.30680 4919502.95507	10.08038
446	4027889.44057  307003.30846 4919502.96203	10.06740
447	4027889.42138  307003.30890 4919502.96776	10.05439
448	4027889.40204  307003.31055 4919502.97367	10.04191
449	4027889.38440  307003.31133 4919502.98345	10.03194
450	4027889.36526  307003.31181 4919502.99317	10.02065
451	4027889.34570  307003.31181 4919503.00377	10.00918
452	4027889.32700  307003.31179 4919503.01369	9.99816
453	4027889.30894  307003.31258 4919503.02470	9.98847
454	4027889.29181  307003.31342 4919503.03569	9.97959
455	4027889.27419  307003.31335 4919503.04612	9.96971
456	4027889.25841  307003.31447 4919503.05762	9.96229
457	4027889.24030  307003.31499 4919503.06625	9.95162
458	4027889.22158  307003.31524 4919503.07547	9.94062
459	4027889.20209  307003.31618 4919503.08485	9.92942
460	4027889.18385  307003.31590 4919503.09452	9.91880
461	4027889.16565  307003.31394 4919503.10309	9.90703
462	4027889.14760  307003.31316 4919503.11092	9.89564
463	4027889.12985  307003.31400 4919503.12052	9.88599
464	4027889.11181  307003.31391 4919503.13082	9.87599
465	4027889.09416  307003.31401 4919503.13932	9.86569
466	4027889.07660  307003.31404 4919503.14789	9.85547
467	4027889.05930  307003.31424 4919503.15649	9.84558
468	4027889.04049  307003.31342 4919503.16256	9.83300
469	4027889.02196  307003.31245 4919503.16910	9.82079
470	4027889.00565  307003.31323 4919503.17770	9.81202
471	4027888.98759  307003.31286 4919503.18430	9.80054
472	4027888.96859  307003.31293 4919503.19084	9.78853
473	4027888.95177  307003.31363 4919503.20133	9.78020
474	4027888.93407  307003.31365 4919503.20869	9.76958
475	4027888.91674  307003.31387 4919503.21711	9.75982
476	4027888.89695  307003.31394 4919503.22275	9.74691
477	4027888.87790  307003.31269 4919503.22885	9.73419
478	4027888.85932  307003.31138 4919503.23470	9.72172
479	4027888.84028  307003.31106 4919503.24331	9.71057
480	4027888.82248  307003.30996 4919503.25181	9.70001
481	4027888.80257  307003.30835 4919503.26030	9.68760
482	4027888.78296  307003.30804 4919503.26879	9.67607
483	4027888.76771  307003.30825 4919503.27828	9.66859
484	4027888.75049  307003.30601 4919503.28575	9.65760
485	4027888.73670  307003.30544 4919503.29632	9.65141
486	4027888.72122  307003.30471 4919503.30608	9.64352
487	4027888.70589  307003.30428 4919503.31557	9.63580
488	4027888.69043  307003.30270 4919503.32457	9.62724
489	4027888.67597  307003.30167 4919503.33301	9.61949
490	4027888.65915  307003.30062 4919503.34145	9.60994
491	4027888.64438  307003.30088 4919503.35211	9.60360
492	4027888.62813  307003.29966 4919503.36013	9.59428
493	4027888.61236  307003.29805 4919503.36964	9.58584
494	4027888.59717  307003.29666 4919503.37745	9.57720
495	4027888.58211  307003.29658 4919503.38668	9.56994
496	4027888.56820  307003.29490 4919503.39576	9.56276
497	4027888.55371  307003.29411 4919503.40540	9.55584
498	4027888.53845  307003.29201 4919503.41271	9.54667
499	4027888.52269  307003.29130 4919503.42135	9.53843
500	4027888.50762  307003.29051 4919503.43015	9.53076
501	4027888.49190  307003.28713 4919503.43580	9.51996
502	4027888.47647  307003.28451 4919503.44364	9.51075
503	4027888.46177  307003.28210 4919503.45172	9.50234
504	4027888.44744  307003.27967 4919503.45948	9.49406
505	4027888.43319  307003.27854 4919503.46755	9.48663
506	4027888.41897  307003.27756 4919503.47694	9.47992
507	4027888.40464  307003.27511 4919503.48532	9.47200
508	4027888.38910  307003.27176 4919503.49274	9.46231
509	4027888.37283  307003.26970 4919503.49951	9.45241
510	4027888.35728  307003.26831 4919503.50725	9.44384
511	4027888.34022  307003.26521 4919503.51290	9.43238
512	4027888.32475  307003.26147 4919503.51872	9.42190
513	4027888.30778  307003.25909 4919503.52499	9.41118
514	4027888.28974  307003.25716 4919503.53025	9.39941
515	4027888.27257  307003.25499 4919503.53546	9.38819
516	4027888.25554  307003.25313 4919503.54282	9.37827
517	4027888.23822  307003.25056 4919503.54848	9.36700
518	4027888.22317  307003.24889 4919503.55631	9.35890
519	4027888.20738  307003.24789 4919503.56352	9.35031
