105	4027893.49869  307000.80921 4919510.46661	16.80341
106	4027893.45548  307000.79731 4919510.42673	16.74361
107	4027893.41095  307000.79019 4919510.38637	16.68310
108	4027893.36493  307000.77514 4919510.33816	16.61523
109	4027893.31322  307000.75750 4919510.27734	16.53437
110	4027893.26213  307000.74348 4919510.23357	16.46597
111	4027893.21984  307000.73069 4919510.19303	16.40629
112	4027893.18312  307000.72436 4919510.15758	16.35486
113	4027893.13788  307000.71194 4919510.11794	16.29370
114	4027893.09792  307000.70087 4919510.07137	16.23182
115	4027893.05675  307000.68637 4919510.03028	16.17237
116	4027893.01462  307000.67379 4919509.98843	16.11196
117	4027892.97907  307000.66357 4919509.94741	16.05714
118	4027892.94531  307000.65571 4919509.90620	16.00377
119	4027892.90474  307000.64679 4919509.86582	15.94591
120	4027892.87327  307000.64138 4919509.82964	15.89791
121	4027892.84237  307000.63618 4919509.79649	15.85240
122	4027892.79879  307000.62361 4919509.74440	15.78399
123	4027892.77247  307000.61984 4919509.71965	15.74767
124	4027892.74716  307000.61598 4919509.69418	15.71158
125	4027892.72216  307000.61621 4919509.67041	15.67735
126	4027892.69559  307000.61531 4919509.64949	15.64377
127	4027892.67928  307000.61717 4919509.62502	15.61556
128	4027892.65957  307000.61765 4919509.60079	15.58489
129	4027892.63894  307000.61791 4919509.57753	15.55419
130	4027892.61496  307000.61557 4919509.54662	15.51556
131	4027892.59698  307000.61500 4919509.52287	15.48635
132	4027892.57334  307000.61090 4919509.48803	15.44512
133	4027892.54812  307000.60925 4919509.45852	15.40662
134	4027892.52500  307000.60896 4919509.43063	15.37092
135	4027892.49872  307000.60664 4919509.39630	15.32833
136	4027892.47417  307000.60585 4919509.36721	15.29072
137	4027892.45502  307000.60539 4919509.34167	15.25948
138	4027892.43630  307000.60341 4919509.31721	15.22911
139	4027892.41609  307000.60243 4919509.29546	15.19959
140	4027892.39530  307000.60075 4919509.27052	15.16743
141	4027892.37547  307000.60287 4919509.24551	15.13636
142	4027892.35749  307000.60533 4919509.22387	15.10897
143	4027892.34075  307000.60728 4919509.20353	15.08330
144	4027892.31776  307000.60588 4919509.17511	15.04722
145	4027892.31310  307000.61345 4919509.15144	15.02881
146	4027892.29411  307000.61209 4919509.12759	14.99874
147	4027892.27229  307000.61020 4919509.09804	14.96271
148	4027892.25943  307000.61058 4919509.07419	14.93734
149	4027892.23924  307000.60976 4919509.04303	14.90157
150	4027892.22036  307000.61253 4919509.01443	14.86890
151	4027892.20274  307000.61353 4919508.98904	14.83911
152	4027892.18443  307000.61402 4919508.96217	14.80776
153	4027892.16978  307000.61693 4919508.93498	14.77919
154	4027892.15780  307000.62098 4919508.91514	14.75763
155	4027892.15794  307000.62396 4919508.89995	14.74795
156	4027892.15310  307000.62848 4919508.88632	14.73585
157	4027892.14225  307000.62756 4919508.86066	14.71065
158	4027892.13971  307000.63226 4919508.84551	14.69926
159	4027892.13320  307000.63563 4919508.82179	14.67909
160	4027892.12299  307000.63484 4919508.79667	14.65476
161	4027892.11855  307000.63821 4919508.78059	14.64122
162	4027892.11211  307000.64078 4919508.76039	14.62337
163	4027892.10920  307000.64541 4919508.74422	14.61107
164	4027892.10478  307000.65013 4919508.72635	14.59656
165	4027892.10091  307000.65054 4919508.70948	14.58257
166	4027892.09587  307000.65399 4919508.68963	14.56614
167	4027892.08994  307000.65400 4919508.66564	14.54589
168	4027892.08289  307000.65788 4919508.64313	14.52629
169	4027892.08052  307000.66428 4919508.62607	14.51409
170	4027892.07641  307000.67070 4919508.60623	14.49878
171	4027892.07429  307000.67549 4919508.58641	14.48478
172	4027892.07207  307000.68167 4919508.57003	14.47315
173	4027892.07051  307000.68768 4919508.54913	14.45903
174	4027892.05963  307000.69141 4919508.52592	14.43619
175	4027892.05174  307000.69545 4919508.49875	14.41303
176	4027892.04412  307000.70108 4919508.47147	14.39022
177	4027892.03488  307000.70843 4919508.44683	14.36819
178	4027892.03008  307000.71393 4919508.42140	14.34873
179	4027892.02408  307000.72352 4919508.40090	14.33215
180	4027892.01449  307000.72860 4919508.37358	14.30786
181	4027892.01379  307000.73889 4919508.36033	14.30010
182	4027892.00967  307000.74895 4919508.33651	14.28289
183	4027892.00593  307000.75996 4919508.31709	14.26898
184	4027892.00497  307000.76938 4919508.30205	14.25980
185	4027892.00404  307000.78344 4919508.28305	14.24873
186	4027892.00505  307000.79412 4919508.26795	14.24120
187	4027892.00356  307000.80293 4919508.25185	14.23090
188	4027892.00313  307000.81617 4919508.23559	14.22194
189	4027892.00279  307000.82909 4919508.21843	14.21245
190	4027892.00773  307000.84216 4919508.20477	14.20922
191	4027892.00439  307000.84990 4919508.18317	14.19391
192	4027892.00276  307000.86217 4919508.16269	14.18130
193	4027891.99580  307000.86751 4919508.14622	14.16626
194	4027891.99465  307000.87945 4919508.12901	14.15609
195	4027891.99633  307000.89095 4919508.11694	14.15132
196	4027891.99730  307000.90186 4919508.09982	14.14271
197	4027892.00138  307000.91527 4919508.08551	14.13863
198	4027892.00121  307000.92819 4919508.06539	14.12759
199	4027892.00651  307000.94178 4919508.06220	14.13161
200	4027892.00312  307000.95093 4919508.05523	14.12601
201	4027891.99941  307000.95766 4919508.04459	14.11745
202	4027892.00102  307000.96921 4919508.04022	14.11766
203	4027891.99717  307000.97597 4919508.02715	14.10746
204	4027891.99444  307000.98315 4919508.01683	14.09995
205	4027891.99575  307000.99688 4919508.00572	14.09601
206	4027892.00856  307001.01437 4919508.00036	14.10504
207	4027892.00371  307001.02019 4919507.98742	14.09407
208	4027891.99104  307001.02584 4919507.96926	14.07387
209	4027891.98352  307001.03600 4919507.95338	14.05973
210	4027891.98080  307001.04298 4919507.94099	14.05093
211	4027891.97825  307001.04824 4919507.92524	14.03988
212	4027891.97209  307001.05156 4919507.91024	14.02626
213	4027891.97124  307001.06060 4919507.89531	14.01764
214	4027891.97188  307001.06709 4919507.88283	14.01130
215	4027891.97196  307001.07351 4919507.86775	14.00290
216	4027891.97068  307001.07867 4919507.84858	13.99070
217	4027891.96656  307001.08475 4919507.83208	13.97818
218	4027891.96618  307001.08994 4919507.81790	13.96984
219	4027891.96313  307001.09607 4919507.80269	13.95898
220	4027891.96412  307001.10356 4919507.79006	13.95305
221	4027891.96270  307001.11119 4919507.77506	13.94383
222	4027891.95800  307001.12302 4919507.75230	13.92799
223	4027891.95095  307001.13230 4919507.72716	13.90846
224	4027891.94215  307001.14234 4919507.69991	13.88644
225	4027891.93633  307001.15254 4919507.67573	13.86867
226	4027891.92796  307001.16173 4919507.64757	13.84633
227	4027891.92088  307001.17241 4919507.62186	13.82678
228	4027891.90913  307001.17907 4919507.59343	13.80131
229	4027891.90340  307001.19145 4919507.56837	13.78356
230	4027891.87466  307001.17928 4919507.54725	13.74636
231	4027891.86872  307001.19148 4919507.51814	13.72594
232	4027891.86343  307001.20467 4919507.49230	13.70826
233	4027891.85238  307001.21684 4919507.46413	13.68458
234	4027891.84761  307001.22967 4919507.43605	13.66593
235	4027891.84011  307001.24345 4919507.40755	13.64514
236	4027891.83007  307001.25506 4919507.37760	13.62117
237	4027891.82450  307001.26830 4919507.34847	13.60147
238	4027891.81738  307001.27746 4919507.31836	13.57929
239	4027891.80744  307001.28844 4919507.28719	13.55466
240	4027891.79566  307001.29837 4919507.25566	13.52824
241	4027891.78857  307001.31086 4919507.22507	13.50653
242	4027891.77832  307001.32075 4919507.19285	13.48094
243	4027891.77152  307001.33385 4919507.16263	13.45990
244	4027891.76431  307001.34627 4919507.12939	13.43663
245	4027891.75197  307001.35717 4919507.09664	13.40945
246	4027891.74366  307001.36827 4919507.06495	13.38611
247	4027891.74644  307001.39030 4919507.02622	13.36938
248	4027891.73959  307001.40462 4919506.99259	13.34678
249	4027891.73169  307001.41815 4919506.95658	13.32186
250	4027891.72159  307001.43074 4919506.92209	13.29601
251	4027891.71035  307001.44252 4919506.88577	13.26808
252	4027891.70196  307001.45631 4919506.84944	13.24285
253	4027891.69245  307001.47064 4919506.81194	13.21622
254	4027891.68064  307001.48551 4919506.77518	13.18842
255	4027891.66926  307001.49591 4919506.73698	13.15926
256	4027891.65858  307001.50906 4919506.69994	13.13196
257	4027891.65020  307001.52128 4919506.66386	13.10690
258	4027891.63765  307001.53206 4919506.62628	13.07746
259	4027891.62863  307001.54642 4919506.58849	13.05150
260	4027891.61861  307001.55733 4919506.55094	13.02423
261	4027891.60840  307001.56984 4919506.51451	12.99786
262	4027891.59837  307001.58385 4919506.47621	12.97096
263	4027891.58725  307001.59632 4919506.43915	12.94366
264	4027891.58230  307001.61108 4919506.40423	12.92302
265	4027891.57319  307001.62397 4919506.36687	12.89737
266	4027891.56154  307001.63779 4919506.32767	12.86895
267	4027891.55203  307001.64985 4919506.28966	12.84259
268	4027891.54031  307001.66286 4919506.25198	12.81494
269	4027891.53162  307001.67712 4919506.20983	12.78756
270	4027891.51716  307001.69307 4919506.16102	12.75235
271	4027891.50737  307001.70958 4919506.11476	12.72254
272	4027891.49774  307001.73040 4919506.06907	12.69430
273	4027891.48547  307001.74403 4919506.02534	12.66348
274	4027891.47380  307001.75627 4919505.98475	12.63465
275	4027891.46284  307001.77134 4919505.93872	12.60417
276	4027891.45262  307001.78208 4919505.89944	12.57706
277	4027891.44335  307001.79584 4919505.85824	12.55047
278	4027891.43208  307001.80928 4919505.81593	12.52170
279	4027891.41840  307001.82345 4919505.76933	12.48894
280	4027891.40522  307001.83829 4919505.72836	12.45990
281	4027891.39720  307001.85299 4919505.69284	12.43800
282	4027891.38799  307001.86798 4919505.65511	12.41412
283	4027891.37944  307001.88275 4919505.61772	12.39100
284	4027891.37158  307001.89770 4919505.58083	12.36884
285	4027891.36036  307001.90949 4919505.54701	12.34485
286	4027891.34881  307001.92398 4919505.50699	12.31811
287	4027891.34098  307001.93780 4919505.47218	12.29704
288	4027891.32814  307001.95211 4919505.43488	12.27080
289	4027891.32111  307001.96727 4919505.40138	12.25158
290	4027891.31264  307001.98078 4919505.36911	12.23147
291	4027891.30285  307001.99407 4919505.33377	12.20872
292	4027891.29328  307002.00659 4919505.30282	12.18828
293	4027891.28277  307002.01870 4919505.26834	12.16523
294	4027891.27210  307002.03278 4919505.23877	12.14514
295	4027891.26294  307002.04697 4919505.20536	12.12444
296	4027891.25399  307002.06347 4919505.16855	12.10289
297	4027891.24364  307002.07923 4919505.12848	12.07845
298	4027891.23016  307002.09468 4919505.08265	12.04858
299	4027891.21901  307002.10890 4919505.03561	12.01982
300	4027891.20690  307002.12238 4919504.99077	11.99131
301	4027891.19428  307002.13761 4919504.94791	11.96396
302	4027891.18380  307002.15320 4919504.90257	11.93739
303	4027891.17289  307002.16825 4919504.85881	11.91122
304	4027891.16287  307002.18546 4919504.81534	11.88667
305	4027891.14917  307002.20002 4919504.77228	11.85867
306	4027891.13772  307002.21517 4919504.72819	11.83232
307	4027891.12784  307002.22939 4919504.68541	11.80777
308	4027891.11614  307002.24564 4919504.63867	11.78055
309	4027891.10399  307002.26039 4919504.59559	11.75440
310	4027891.09109  307002.27330 4919504.55449	11.72814
311	4027891.08064  307002.28618 4919504.51565	11.70508
312	4027891.06834  307002.29977 4919504.47684	11.68081
313	4027891.05969  307002.31353 4919504.44253	11.66182
314	4027891.05072  307002.32567 4919504.40656	11.64142
315	4027891.04330  307002.33856 4919504.37555	11.62490
316	4027891.03564  307002.35217 4919504.33849	11.60571
317	4027891.02680  307002.36583 4919504.30407	11.58686
318	4027891.01620  307002.37828 4919504.27114	11.56693
319	4027891.00829  307002.39105 4919504.23428	11.54767
320	4027891.00005  307002.40386 4919504.20115	11.52991
321	4027890.98972  307002.41771 4919504.16211	11.50820
322	4027890.97843  307002.42916 4919504.12331	11.48513
323	4027890.96812  307002.44016 4919504.09169	11.46602
324	4027890.96736  307002.44946 4919504.06432	11.45632
325	4027890.96602  307002.46295 4919504.03460	11.44653
326	4027890.96217  307002.47489 4919504.00731	11.43525
327	4027890.95531  307002.48732 4919503.97695	11.42035
328	4027890.95189  307002.49744 4919503.95091	11.40952
329	4027890.94867  307002.50830 4919503.92372	11.39868
330	4027890.94526  307002.52154 4919503.89772	11.38903
331	4027890.94415  307002.53367 4919503.87146	11.38090
332	4027890.93946  307002.54508 4919503.84577	11.36983
333	4027890.93368  307002.55706 4919503.81524	11.35605
334	4027890.92892  307002.56730 4919503.79090	11.34523
335	4027890.92116  307002.58532 4919503.75358	11.32912
336	4027890.91627  307002.59604 4919503.72912	11.31843
337	4027890.91159  307002.60811 4919503.70687	11.30934
338	4027890.90512  307002.62013 4919503.68186	11.29764
339	4027890.90050  307002.63048 4919503.65605	11.28667
340	4027890.89530  307002.64072 4919503.63456	11.27699
341	4027890.89210  307002.65292 4919503.61338	11.26984
342	4027890.88758  307002.65933 4919503.59928	11.26250
343	4027890.88134  307002.67116 4919503.57495	11.25146
344	4027890.87165  307002.68131 4919503.55740	11.23969
345	4027890.86530  307002.69390 4919503.53515	11.22976
346	4027890.85956  307002.70490 4919503.51314	11.21993
347	4027890.85284  307002.71643 4919503.49292	11.21022
348	4027890.84866  307002.72997 4919503.46947	11.20214
349	4027890.84286  307002.74090 4919503.45071	11.19367
350	4027890.83905  307002.75139 4919503.43448	11.18776
351	4027890.83109  307002.76002 4919503.41515	11.17650
352	4027890.82405  307002.77032 4919503.39824	11.16757
353	4027890.81837  307002.78117 4919503.37656	11.15818
354	4027890.81147  307002.79107 4919503.35609	11.14794
355	4027890.79812  307002.79996 4919503.33595	11.13202
356	4027890.78684  307002.80764 4919503.31998	11.11905
357	4027890.77415  307002.81482 4919503.30384	11.10467
358	4027890.76354  307002.82197 4919503.28853	11.09238
359	4027890.75335  307002.83102 4919503.26957	11.07978
360	4027890.74304  307002.83987 4919503.25413	11.06837
361	4027890.73185  307002.84943 4919503.23667	11.05574
362	4027890.72146  307002.85988 4919503.22284	11.04551
363	4027890.71104  307002.87092 4919503.20610	11.03442
364	4027890.69970  307002.87992 4919503.19095	11.02241
365	4027890.68727  307002.88708 4919503.17851	11.00984
366	4027890.67377  307002.89526 4919503.16270	10.99550
367	4027890.66112  307002.90309 4919503.14740	10.98197
368	4027890.64942  307002.91182 4919503.13513	10.97073
369	4027890.63569  307002.92047 4919503.11958	10.95655
370	4027890.62431  307002.92767 4919503.10516	10.94425
371	4027890.61334  307002.93533 4919503.09631	10.93457
372	4027890.60061  307002.94194 4919503.08251	10.92117
373	4027890.58890  307002.94985 4919503.07134	10.91013
374	4027890.57772  307002.95664 4919503.06114	10.89948
375	4027890.56667  307002.96459 4919503.05019	10.88912
376	4027890.55331  307002.97052 4919503.04125	10.87679
377	4027890.54155  307002.97766 4919503.02934	10.86521
378	4027890.52835  307002.98550 4919503.02036	10.85377
379	4027890.51759  307002.99376 4919503.01263	10.84503
380	4027890.50434  307002.99952 4919503.00503	10.83327
381	4027890.49165  307003.00687 4919502.99578	10.82201
382	4027890.47947  307003.01379 4919502.98894	10.81192
383	4027890.46483  307003.02214 4919502.97859	10.79905
384	4027890.45114  307003.02811 4919502.97018	10.78676
385	4027890.43849  307003.03525 4919502.96128	10.77564
386	4027890.42436  307003.04331 4919502.95217	10.76359
387	4027890.40918  307003.04879 4919502.94363	10.74986
388	4027890.39645  307003.05629 4919502.93668	10.73957
389	4027890.38014  307003.06140 4919502.93183	10.72609
390	4027890.36647  307003.06744 4919502.92863	10.71583
391	4027890.35275  307003.07209 4919502.92267	10.70397
392	4027890.33953  307003.07880 4919502.91899	10.69419
393	4027890.32778  307003.08678 4919502.91537	10.68620
394	4027890.31523  307003.09287 4919502.90980	10.67607
395	4027890.30315  307003.10024 4919502.90380	10.66673
396	4027890.28801  307003.10629 4919502.90221	10.65588
397	4027890.27353  307003.11252 4919502.89670	10.64426
398	4027890.25850  307003.11902 4919502.89510	10.63372
399	4027890.24528  307003.12689 4919502.89289	10.62503
400	4027890.23201  307003.13419 4919502.88898	10.61548
401	4027890.21479  307003.13972 4919502.88509	10.60192
402	4027890.20024  307003.14363 4919502.88321	10.59067
403	4027890.18735  307003.14766 4919502.88334	10.58160
404	4027890.17217  307003.15308 4919502.87915	10.56963
405	4027890.15654  307003.15818 4919502.87792	10.55823
406	4027890.14100  307003.16341 4919502.87554	10.54656
407	4027890.12410  307003.16911 4919502.87367	10.53415
408	4027890.11015  307003.17369 4919502.87405	10.52457
409	4027890.09559  307003.17937 4919502.87395	10.51477
410	4027890.07883  307003.18473 4919502.87522	10.50353
411	4027890.06315  307003.18949 4919502.87488	10.49236
412	4027890.04647  307003.19417 4919502.87239	10.47955
413	4027890.03033  307003.19858 4919502.87420	10.46866
414	4027890.01304  307003.20254 4919502.87390	10.45587
415	4027889.99612  307003.20747 4919502.87326	10.44369
416	4027889.97919  307003.21175 4919502.87360	10.43160
417	4027889.96212  307003.21546 4919502.87551	10.41975
418	4027889.94555  307003.21958 4919502.87665	10.40822
419	4027889.92895  307003.22374 4919502.87972	10.39740
420	4027889.91148  307003.22880 4919502.88104	10.38562
421	4027889.89248  307003.23176 4919502.88110	10.37124
422	4027889.87311  307003.23451 4919502.88346	10.35733
423	4027889.85536  307003.23827 4919502.88613	10.34532
424	4027889.83866  307003.24289 4919502.88798	10.33426
425	4027889.82182  307003.24734 4919502.89093	10.32344
426	4027889.80518  307003.25056 4919502.89369	10.31219
427	4027889.78731  307003.25359 4919502.89599	10.29969
428	4027889.77069  307003.25655 4919502.90154	10.28943
429	4027889.75237  307003.26094 4919502.90163	10.27637
430	4027889.73544  307003.26316 4919502.90596	10.26512
431	4027889.71808  307003.26662 4919502.90997	10.25395
432	4027889.70173  307003.27002 4919502.91475	10.24389
433	4027889.68415  307003.27267 4919502.91693	10.23153
434	4027889.66772  307003.27685 4919502.91940	10.22091
435	4027889.65007  307003.27830 4919502.92416	10.20898
436	4027889.63320  307003.28219 4919502.92928	10.19891
437	4027889.61560  307003.28400 4919502.93289	10.18678
438	4027889.59772  307003.28557 4919502.93937	10.17544
439	4027889.58036  307003.28804 4919502.94360	10.16407
440	4027889.56301  307003.28916 4919502.94762	10.15205
441	4027889.54667  307003.28976 4919502.95240	10.14093
442	4027889.52734  307003.29117 4919502.95828	10.12820
443	4027889.50963  307003.29290 4919502.96700	10.11803
444	4027889.49097  307003.29447 4919502.97391	10.10636
445	4027889.47221  307003.29663 4919502.98173	10.09524
446	4027889.45445  307003.29896 4919502.98669	10.08392
447	4027889.43413  307003.30061 4919502.99354	10.07101
448	4027889.41504  307003.30105 4919502.99916	10.05808
449	4027889.39580  307003.30270 4919503.00496	10.04567
450	4027889.37825  307003.30348 4919503.01463	10.03578
451	4027889.35921  307003.30396 4919503.02424	10.02456
452	4027889.33975  307003.30396 4919503.03471	10.01317
453	4027889.32115  307003.30394 4919503.04452	10.00223
454	4027889.30318  307003.30473 4919503.05541	9.99262
455	4027889.28615  307003.30557 4919503.06628	9.98381
456	4027889.26862  307003.30550 4919503.07660	9.97400
457	4027889.25293  307003.30663 4919503.08799	9.96666
458	4027889.23490  307003.30714 4919503.09651	9.95605
459	4027889.21628  307003.30740 4919503.10563	9.94513
460	4027889.19689  307003.30833 4919503.11490	9.93401
461	4027889.17874  307003.30806 4919503.12446	9.92346
462	4027889.16063  307003.30610 4919503.13293	9.91176
463	4027889.14267  307003.30533 4919503.14066	9.90045
464	4027889.12502  307003.30617 4919503.15017	9.89087
465	4027889.10706  307003.30608 4919503.16037	9.88095
466	4027889.08950  307003.30618 4919503.16878	9.87071
467	4027889.07210  307003.30637 4919503.17764	9.86086
468	4027889.05456  307003.30589 4919503.18441	9.84973
469	4027889.03624  307003.30589 4919503.19253	9.83881
470	4027889.01765  307003.30463 4919503.19824	9.82611
471	4027889.00102  307003.30461 4919503.20465	9.81583
472	4027888.98349  307003.30511 4919503.21346	9.80613
473	4027888.96433  307003.30469 4919503.21864	9.79322
474	4027888.94733  307003.30491 4919503.22774	9.78398
475	4027888.93017  307003.30577 4919503.23732	9.77515
476	4027888.91287  307003.30590 4919503.24538	9.76525
477	4027888.89313  307003.30589 4919503.25073	9.75225
478	4027888.87449  307003.30524 4919503.25841	9.74085
479	4027888.85574  307003.30348 4919503.26293	9.72750
480	4027888.83628  307003.30230 4919503.26902	9.71456
481	4027888.81915  307003.30218 4919503.28023	9.70619
482	4027888.79913  307003.30025 4919503.28770	9.69314
483	4027888.77952  307003.29980 4919503.29570	9.68136
484	4027888.76441  307003.30012 4919503.30544	9.67420
485	4027888.74775  307003.29864 4919503.31508	9.66498
486	4027888.73361  307003.29744 4919503.32366	9.65739
487	4027888.71838  307003.29699 4919503.33417	9.65020
488	4027888.70303  307003.29643 4919503.34318	9.64222
489	4027888.68768  307003.29489 4919503.35225	9.63383
490	4027888.67330  307003.29390 4919503.36071	9.62620
491	4027888.65659  307003.29291 4919503.36926	9.61685
492	4027888.64160  307003.29276 4919503.37854	9.60957
493	4027888.62560  307003.29181 4919503.38734	9.60096
494	4027888.61013  307003.29052 4919503.39777	9.59335
495	4027888.59499  307003.28912 4919503.40546	9.58472
496	4027888.57983  307003.28882 4919503.41389	9.57695
497	4027888.56596  307003.28711 4919503.42279	9.56974
498	4027888.55154  307003.28634 4919503.43242	9.56291
499	4027888.53649  307003.28444 4919503.44032	9.55430
500	4027888.52049  307003.28335 4919503.44756	9.54508
501	4027888.50573  307003.28288 4919503.45738	9.53831
502	4027888.49036  307003.27986 4919503.46418	9.52849
503	4027888.47470  307003.27689 4919503.47071	9.51838
504	4027888.46015  307003.27460 4919503.47913	9.51033
505	4027888.44583  307003.27213 4919503.48664	9.50196
506	4027888.43155  307003.27090 4919503.49426	9.49427
507	4027888.41729  307003.26982 4919503.50321	9.48732
508	4027888.40316  307003.26754 4919503.51212	9.47991
509	4027888.39577  307003.27305 4919503.51543	9.47857
510	4027888.37942  307003.27095 4919503.52277	9.46888
511	4027888.36354  307003.26924 4919503.52978	9.45959
512	4027888.34696  307003.26672 4919503.53546	9.44880
513	4027888.33113  307003.26264 4919503.54155	9.43803
514	4027888.31402  307003.26016 4919503.54696	9.42678
515	4027888.29614  307003.25844 4919503.55269	9.41549
516	4027888.27874  307003.25603 4919503.55819	9.40413
517	4027888.26176  307003.25431 4919503.56476	9.39395
518	4027888.23907  307003.24546 4919503.57343	9.37723
519	4027888.22386  307003.24358 4919503.58033	9.36849
